held_out_zone,seed,price_id,n_min,nu,beta,state_count
zone3,0,R02,50,30,1.0,1265
zone3,0,R02,50,60,1.0,899
zone3,0,R02,50,100,1.0,679
zone3,0,R05P6179775281,10,0,1.0,148
zone3,0,R05P6179775281,10,10,1.0,94
zone3,0,R05P6179775281,10,30,1.0,73
zone3,0,R05P6179775281,10,60,1.0,34
zone3,0,R05P6179775281,10,100,1.0,28
zone3,0,R05P6179775281,20,0,1.0,2
zone3,0,R05P6179775281,30,0,1.0,2
zone3,0,R05P6179775281,30,10,1.0,1
zone3,0,R05P6179775281,30,60,1.0,1
zone3,0,R05P6179775281,50,0,1.0,1341
zone3,0,R05P6179775281,50,10,1.0,1615
zone3,0,R05P6179775281,50,30,1.0,1545
zone3,0,R05P6179775281,50,60,1.0,946
zone3,0,R05P6179775281,50,100,1.0,770
zone3,0,R10,10,0,1.0,128
zone3,0,R10,10,10,1.0,95
zone3,0,R10,10,30,1.0,80
zone3,0,R10,10,60,1.0,36
zone3,0,R10,10,100,1.0,10
zone3,0,R10,20,0,1.0,2
zone3,0,R10,20,60,1.0,1
zone3,0,R10,30,0,1.0,2
zone3,0,R10,30,10,1.0,1
zone3,0,R10,30,30,1.0,1
zone3,0,R10,50,0,1.0,1296
zone3,0,R10,50,10,1.0,1670
zone3,0,R10,50,30,1.0,1559
zone3,0,R10,50,60,1.0,983
zone3,0,R10,50,100,1.0,736
zone3,0,R20,10,0,1.0,147
zone3,0,R20,10,10,1.0,115
zone3,0,R20,10,30,1.0,111
zone3,0,R20,10,60,1.0,53
zone3,0,R20,10,100,1.0,24
zone3,0,R20,20,0,1.0,4
zone3,0,R20,20,10,1.0,1
zone3,0,R20,30,0,1.0,2
zone3,0,R20,30,10,1.0,2
zone3,0,R20,50,0,1.0,1298
zone3,0,R20,50,10,1.0,1644
zone3,0,R20,50,30,1.0,1536
zone3,0,R20,50,60,1.0,950
zone3,0,R20,50,100,1.0,713
zone3,1,R01,10,0,1.0,622
zone3,1,R01,10,10,1.0,511
zone3,1,R01,10,30,1.0,564
zone3,1,R01,10,60,1.0,347
zone3,1,R01,10,100,1.0,205
zone3,1,R01,20,0,1.0,14
zone3,1,R01,20,10,1.0,2
zone3,1,R01,30,0,1.0,16
zone3,1,R01,30,10,1.0,1
zone3,1,R01,30,60,1.0,4
zone3,1,R01,50,0,1.0,1010
zone3,1,R01,50,10,1.0,953
zone3,1,R01,50,30,1.0,1049
zone3,1,R01,50,60,1.0,788
zone3,1,R01,50,100,1.0,514
zone3,1,R02,10,0,1.0,365
zone3,1,R02,10,10,1.0,319
zone3,1,R02,10,30,1.0,255
zone3,1,R02,10,60,1.0,173
zone3,1,R02,10,100,1.0,84
zone3,1,R02,20,0,1.0,5
zone3,1,R02,20,10,1.0,2
zone3,1,R02,30,0,1.0,9
zone3,1,R02,30,30,1.0,1
zone3,1,R02,30,60,1.0,1
zone3,1,R02,50,0,1.0,1272
zone3,1,R02,50,10,1.0,1239
zone3,1,R02,50,30,1.0,1247
zone3,1,R02,50,60,1.0,935
zone3,1,R02,50,100,1.0,693
zone3,1,R05P6179775281,10,0,1.0,141
zone3,1,R05P6179775281,10,10,1.0,95
zone3,1,R05P6179775281,10,30,1.0,67
zone3,1,R05P6179775281,10,60,1.0,29
zone3,1,R05P6179775281,10,100,1.0,15
zone3,1,R05P6179775281,20,0,1.0,2
zone3,1,R05P6179775281,30,0,1.0,3
zone3,1,R05P6179775281,30,60,1.0,1
zone3,1,R05P6179775281,50,0,1.0,1397
zone3,1,R05P6179775281,50,10,1.0,1487
zone3,1,R05P6179775281,50,30,1.0,1551
zone3,1,R05P6179775281,50,60,1.0,991
zone3,1,R05P6179775281,50,100,1.0,821
zone3,1,R10,10,0,1.0,142
zone3,1,R10,10,10,1.0,94
zone3,1,R10,10,30,1.0,59
zone3,1,R10,10,60,1.0,37
zone3,1,R10,10,100,1.0,11
zone3,1,R10,20,0,1.0,1
zone3,1,R10,20,60,1.0,1
zone3,1,R10,30,0,1.0,1
zone3,1,R10,30,10,1.0,1
zone3,1,R10,50,0,1.0,1346
zone3,1,R10,50,10,1.0,1540
zone3,1,R10,50,30,1.0,1564
zone3,1,R10,50,60,1.0,1001
zone3,1,R10,50,100,1.0,802
zone3,1,R20,10,0,1.0,144
zone3,1,R20,10,10,1.0,97
zone3,1,R20,10,30,1.0,112
zone3,1,R20,10,60,1.0,63
zone3,1,R20,10,100,1.0,26
zone3,1,R20,20,0,1.0,4
zone3,1,R20,20,10,1.0,1
zone3,1,R20,30,0,1.0,1
zone3,1,R20,30,10,1.0,1
zone3,1,R20,50,0,1.0,1325
zone3,1,R20,50,10,1.0,1559
zone3,1,R20,50,30,1.0,1540
zone3,1,R20,50,60,1.0,964
zone3,1,R20,50,100,1.0,763
zone3,2,R01,10,0,1.0,682
zone3,2,R01,10,10,1.0,522
zone3,2,R01,10,30,1.0,536
zone3,2,R01,10,60,1.0,322
zone3,2,R01,10,100,1.0,188
zone3,2,R01,20,0,1.0,13
zone3,2,R01,20,10,1.0,4
zone3,2,R01,20,100,1.0,1
zone3,2,R01,30,0,1.0,15
zone3,2,R01,30,10,1.0,2
zone3,2,R01,30,30,1.0,1
zone3,2,R01,30,60,1.0,3
zone3,2,R01,50,0,1.0,915
zone3,2,R01,50,10,1.0,952
zone3,2,R01,50,30,1.0,1113
zone3,2,R01,50,60,1.0,816
zone3,2,R01,50,100,1.0,515
zone3,2,R02,10,0,1.0,388
zone3,2,R02,10,10,1.0,317
zone3,2,R02,10,30,1.0,262
zone3,2,R02,10,60,1.0,157
zone3,2,R02,10,100,1.0,75
zone3,2,R02,20,0,1.0,6
zone3,2,R02,20,10,1.0,1
zone3,2,R02,20,30,1.0,1
zone3,2,R02,30,0,1.0,8
zone3,2,R02,30,10,1.0,1
zone3,2,R02,30,30,1.0,1
zone3,2,R02,30,60,1.0,1
zone3,2,R02,50,0,1.0,1162
zone3,2,R02,50,10,1.0,1278
zone3,2,R02,50,30,1.0,1312
zone3,2,R02,50,60,1.0,956
zone3,2,R02,50,100,1.0,674
zone3,2,R05P6179775281,10,0,1.0,160
zone3,2,R05P6179775281,10,10,1.0,84
zone3,2,R05P6179775281,10,30,1.0,75
zone3,2,R05P6179775281,10,60,1.0,34
zone3,2,R05P6179775281,10,100,1.0,19
zone3,2,R05P6179775281,20,0,1.0,1
zone3,2,R05P6179775281,30,0,1.0,3
zone3,2,R05P6179775281,30,60,1.0,1
zone3,2,R05P6179775281,50,0,1.0,1319
zone3,2,R05P6179775281,50,10,1.0,1583
zone3,2,R05P6179775281,50,30,1.0,1557
zone3,2,R05P6179775281,50,60,1.0,973
zone3,2,R05P6179775281,50,100,1.0,791
zone3,2,R10,10,0,1.0,139
zone3,2,R10,10,10,1.0,107
zone3,2,R10,10,30,1.0,60
zone3,2,R10,10,60,1.0,34
zone3,2,R10,10,100,1.0,12
zone3,2,R10,20,60,1.0,1
zone3,2,R10,30,0,1.0,1
zone3,2,R10,30,10,1.0,1
zone3,2,R10,50,0,1.0,1303
zone3,2,R10,50,10,1.0,1627
zone3,2,R10,50,30,1.0,1582
zone3,2,R10,50,60,1.0,971
zone3,2,R10,50,100,1.0,762
zone3,2,R20,10,0,1.0,151
zone3,2,R20,10,10,1.0,127
zone3,2,R20,10,30,1.0,110
zone3,2,R20,10,60,1.0,61
zone3,2,R20,10,100,1.0,30
zone3,2,R20,20,0,1.0,5
zone3,2,R20,20,10,1.0,1
zone3,2,R20,30,0,1.0,2
zone3,2,R20,30,10,1.0,2
zone3,2,R20,30,100,1.0,1
zone3,2,R20,50,0,1.0,1313
zone3,2,R20,50,10,1.0,1581
zone3,2,R20,50,30,1.0,1509
zone3,2,R20,50,60,1.0,936
zone3,2,R20,50,100,1.0,771
zone4,0,R01,10,0,1.0,594
zone4,0,R01,10,10,1.0,568
zone4,0,R01,10,30,1.0,568
zone4,0,R01,10,60,1.0,447
zone4,0,R01,10,100,1.0,248
zone4,0,R01,20,0,1.0,5
zone4,0,R01,20,10,1.0,1
zone4,0,R01,20,30,1.0,1
zone4,0,R01,30,0,1.0,18
zone4,0,R01,30,30,1.0,1
zone4,0,R01,30,60,1.0,1
zone4,0,R01,30,100,1.0,3
zone4,0,R01,50,0,1.0,906
zone4,0,R01,50,10,1.0,929
zone4,0,R01,50,30,1.0,1040
zone4,0,R01,50,60,1.0,768
zone4,0,R01,50,100,1.0,502
zone4,0,R02,10,0,1.0,342
zone4,0,R02,10,10,1.0,321
zone4,0,R02,10,30,1.0,319
zone4,0,R02,10,60,1.0,191
zone4,0,R02,10,100,1.0,129
zone4,0,R02,20,0,1.0,4
zone4,0,R02,30,0,1.0,8
zone4,0,R02,30,100,1.0,1
zone4,0,R02,50,0,1.0,1199
zone4,0,R02,50,10,1.0,1185
zone4,0,R02,50,30,1.0,1293
zone4,0,R02,50,60,1.0,924
zone4,0,R02,50,100,1.0,684
zone4,0,R05P6179775281,10,0,1.0,152
zone4,0,R05P6179775281,10,10,1.0,95
zone4,0,R05P6179775281,10,30,1.0,62
zone4,0,R05P6179775281,10,60,1.0,47
zone4,0,R05P6179775281,10,100,1.0,19
zone4,0,R05P6179775281,20,0,1.0,1
zone4,0,R05P6179775281,20,10,1.0,1
zone4,0,R05P6179775281,20,30,1.0,1
zone4,0,R05P6179775281,20,60,1.0,1
zone4,0,R05P6179775281,30,0,1.0,3
zone4,0,R05P6179775281,30,30,1.0,1
zone4,0,R05P6179775281,30,100,1.0,1
zone4,0,R05P6179775281,50,0,1.0,1299
zone4,0,R05P6179775281,50,10,1.0,1528
zone4,0,R05P6179775281,50,30,1.0,1572
zone4,0,R05P6179775281,50,60,1.0,1066
zone4,0,R05P6179775281,50,100,1.0,751
zone4,0,R10,10,0,1.0,129
zone4,0,R10,10,10,1.0,90
zone4,0,R10,10,30,1.0,60
zone4,0,R10,10,60,1.0,36
zone4,0,R10,10,100,1.0,20
zone4,0,R10,20,10,1.0,1
zone4,0,R10,30,0,1.0,3
zone4,0,R10,30,60,1.0,1
zone4,0,R10,50,0,1.0,1273
zone4,0,R10,50,10,1.0,1597
zone4,0,R10,50,30,1.0,1639
zone4,0,R10,50,60,1.0,1009
zone4,0,R10,50,100,1.0,742
zone4,0,R20,10,0,1.0,147
zone4,0,R20,10,10,1.0,98
zone4,0,R20,10,30,1.0,104
zone4,0,R20,10,60,1.0,65
zone4,0,R20,10,100,1.0,19
zone4,0,R20,30,0,1.0,1
zone4,0,R20,30,10,1.0,1
zone4,0,R20,30,60,1.0,2
zone4,0,R20,50,0,1.0,1226
zone4,0,R20,50,10,1.0,1684
zone4,0,R20,50,30,1.0,1611
zone4,0,R20,50,60,1.0,967
zone4,0,R20,50,100,1.0,675
zone4,1,R01,10,0,1.0,585
zone4,1,R01,10,10,1.0,582
zone4,1,R01,10,30,1.0,540
zone4,1,R01,10,60,1.0,390
zone4,1,R01,10,100,1.0,216
zone4,1,R01,20,0,1.0,10
zone4,1,R01,20,10,1.0,1
zone4,1,R01,20,30,1.0,1
zone4,1,R01,30,0,1.0,19
zone4,1,R01,30,10,1.0,2
zone4,1,R01,30,30,1.0,1
zone4,1,R01,30,100,1.0,2
zone4,1,R01,50,0,1.0,950
zone4,1,R01,50,10,1.0,988
zone4,1,R01,50,30,1.0,1032
zone4,1,R01,50,60,1.0,764
zone4,1,R01,50,100,1.0,517
zone4,1,R02,10,0,1.0,353
zone4,1,R02,10,10,1.0,329
zone4,1,R02,10,30,1.0,269
zone4,1,R02,10,60,1.0,197
zone4,1,R02,10,100,1.0,87
zone4,1,R02,20,0,1.0,4
zone4,1,R02,30,0,1.0,7
zone4,1,R02,30,10,1.0,2
zone4,1,R02,30,100,1.0,1
zone4,1,R02,50,0,1.0,1229
zone4,1,R02,50,10,1.0,1251
zone4,1,R02,50,30,1.0,1268
zone4,1,R02,50,60,1.0,898
zone4,1,R02,50,100,1.0,705
zone4,1,R05P6179775281,10,0,1.0,149
zone4,1,R05P6179775281,10,10,1.0,77
zone4,1,R05P6179775281,10,30,1.0,64
zone4,1,R05P6179775281,10,60,1.0,49
zone4,1,R05P6179775281,10,100,1.0,16
zone4,1,R05P6179775281,20,0,1.0,1
zone4,1,R05P6179775281,20,10,1.0,1
zone4,1,R05P6179775281,20,30,1.0,1
zone4,1,R05P6179775281,20,60,1.0,1
zone4,1,R05P6179775281,30,0,1.0,2
zone4,1,R05P6179775281,30,30,1.0,1
zone4,1,R05P6179775281,30,100,1.0,1
zone4,1,R05P6179775281,50,0,1.0,1330
zone4,1,R05P6179775281,50,10,1.0,1503
zone4,1,R05P6179775281,50,30,1.0,1599
zone4,1,R05P6179775281,50,60,1.0,1011
zone4,1,R05P6179775281,50,100,1.0,794
zone4,1,R10,10,0,1.0,124
zone4,1,R10,10,10,1.0,87
zone4,1,R10,10,30,1.0,54
zone4,1,R10,10,60,1.0,30
zone4,1,R10,10,100,1.0,19
zone4,1,R10,20,0,1.0,1
zone4,1,R10,20,10,1.0,1
zone4,1,R10,30,0,1.0,3
zone4,1,R10,30,60,1.0,1
zone4,1,R10,50,0,1.0,1325
zone4,1,R10,50,10,1.0,1527
zone4,1,R10,50,30,1.0,1623
zone4,1,R10,50,60,1.0,1021
zone4,1,R10,50,100,1.0,784
zone4,1,R20,10,0,1.0,132
zone4,1,R20,10,10,1.0,111
zone4,1,R20,10,30,1.0,98
zone4,1,R20,10,60,1.0,76
zone4,1,R20,10,100,1.0,23
zone4,1,R20,20,0,1.0,1
zone4,1,R20,30,0,1.0,3
zone4,1,R20,30,60,1.0,2
zone4,1,R20,50,0,1.0,1285
zone4,1,R20,50,10,1.0,1588
zone4,1,R20,50,30,1.0,1530
zone4,1,R20,50,60,1.0,998
zone4,1,R20,50,100,1.0,753
zone4,2,R01,10,0,1.0,633
zone4,2,R01,10,10,1.0,602
zone4,2,R01,10,30,1.0,539
zone4,2,R01,10,60,1.0,363
zone4,2,R01,10,100,1.0,201
zone4,2,R01,20,0,1.0,7
zone4,2,R01,20,10,1.0,3
zone4,2,R01,20,30,1.0,1
zone4,2,R01,20,60,1.0,1
zone4,2,R01,30,0,1.0,17
zone4,2,R01,30,10,1.0,1
zone4,2,R01,30,30,1.0,1
zone4,2,R01,30,100,1.0,2
zone4,2,R01,50,0,1.0,907
zone4,2,R01,50,10,1.0,964
zone4,2,R01,50,30,1.0,1084
zone4,2,R01,50,60,1.0,790
zone4,2,R01,50,100,1.0,484
zone4,2,R02,10,0,1.0,367
zone4,2,R02,10,10,1.0,347
zone4,2,R02,10,30,1.0,276
zone4,2,R02,10,60,1.0,169
zone4,2,R02,10,100,1.0,67
zone4,2,R02,20,0,1.0,4
zone4,2,R02,20,30,1.0,1
zone4,2,R02,30,0,1.0,6
zone4,2,R02,30,100,1.0,1
zone4,2,R02,50,0,1.0,1190
zone4,2,R02,50,10,1.0,1268
zone4,2,R02,50,30,1.0,1290
zone4,2,R02,50,60,1.0,906
zone4,2,R02,50,100,1.0,708
zone4,2,R05P6179775281,10,0,1.0,169
zone4,2,R05P6179775281,10,10,1.0,86
zone4,2,R05P6179775281,10,30,1.0,65
zone4,2,R05P6179775281,10,60,1.0,59
zone4,2,R05P6179775281,10,100,1.0,18
zone4,2,R05P6179775281,20,10,1.0,1
zone4,2,R05P6179775281,20,30,1.0,1
zone4,2,R05P6179775281,20,60,1.0,1
zone4,2,R05P6179775281,30,0,1.0,1
zone4,2,R05P6179775281,30,30,1.0,1
zone4,2,R05P6179775281,30,100,1.0,1
zone4,2,R05P6179775281,50,0,1.0,1321
zone4,2,R05P6179775281,50,10,1.0,1534
zone4,2,R05P6179775281,50,30,1.0,1580
zone4,2,R05P6179775281,50,60,1.0,996
zone4,2,R05P6179775281,50,100,1.0,766
zone4,2,R10,10,0,1.0,143
zone4,2,R10,10,10,1.0,92
zone4,2,R10,10,30,1.0,54
zone4,2,R10,10,60,1.0,31
zone4,2,R10,10,100,1.0,21
zone4,2,R10,20,10,1.0,1
zone4,2,R10,30,0,1.0,2
zone4,2,R10,30,60,1.0,1
zone4,2,R10,50,0,1.0,1307
zone4,2,R10,50,10,1.0,1585
zone4,2,R10,50,30,1.0,1593
zone4,2,R10,50,60,1.0,1002
zone4,2,R10,50,100,1.0,768
zone4,2,R20,10,0,1.0,145
zone4,2,R20,10,10,1.0,115
zone4,2,R20,10,30,1.0,106
zone4,2,R20,10,60,1.0,77
zone4,2,R20,10,100,1.0,20
zone4,2,R20,20,0,1.0,3
zone4,2,R20,30,0,1.0,1
zone4,2,R20,30,10,1.0,1
zone4,2,R20,30,30,1.0,1
zone4,2,R20,30,60,1.0,3
zone4,2,R20,50,0,1.0,1265
zone4,2,R20,50,10,1.0,1630
zone4,2,R20,50,30,1.0,1564
zone4,2,R20,50,60,1.0,931
zone4,2,R20,50,100,1.0,738
zone5,0,R01,10,0,1.0,546
zone5,0,R01,10,10,1.0,536
zone5,0,R01,10,30,1.0,606
zone5,0,R01,10,60,1.0,414
zone5,0,R01,10,100,1.0,289
zone5,0,R01,20,0,1.0,9
zone5,0,R01,20,10,1.0,2
zone5,0,R01,20,30,1.0,1
zone5,0,R01,30,0,1.0,15
zone5,0,R01,30,10,1.0,2
zone5,0,R01,30,30,1.0,2
zone5,0,R01,30,60,1.0,1
zone5,0,R01,30,100,1.0,1
zone5,0,R01,50,0,1.0,921
zone5,0,R01,50,10,1.0,891
zone5,0,R01,50,30,1.0,1030
zone5,0,R01,50,60,1.0,785
zone5,0,R01,50,100,1.0,549
zone5,0,R02,10,0,1.0,306
zone5,0,R02,10,10,1.0,342
zone5,0,R02,10,30,1.0,324
zone5,0,R02,10,60,1.0,199
zone5,0,R02,10,100,1.0,114
zone5,0,R02,20,0,1.0,7
zone5,0,R02,30,0,1.0,10
zone5,0,R02,30,10,1.0,2
zone5,0,R02,30,100,1.0,1
zone5,0,R02,50,0,1.0,1173
zone5,0,R02,50,10,1.0,1180
zone5,0,R02,50,30,1.0,1250
zone5,0,R02,50,60,1.0,894
zone5,0,R02,50,100,1.0,798
zone5,0,R05P6179775281,10,0,1.0,112
zone5,0,R05P6179775281,10,10,1.0,101
zone5,0,R05P6179775281,10,30,1.0,68
zone5,0,R05P6179775281,10,60,1.0,34
zone5,0,R05P6179775281,10,100,1.0,15
zone5,0,R05P6179775281,20,0,1.0,1
zone5,0,R05P6179775281,20,60,1.0,2
zone5,0,R05P6179775281,30,0,1.0,3
zone5,0,R05P6179775281,30,10,1.0,3
zone5,0,R05P6179775281,30,100,1.0,1
zone5,0,R05P6179775281,50,0,1.0,1307
zone5,0,R05P6179775281,50,10,1.0,1512
zone5,0,R05P6179775281,50,30,1.0,1554
zone5,0,R05P6179775281,50,60,1.0,1024
zone5,0,R05P6179775281,50,100,1.0,863
zone5,0,R10,10,0,1.0,111
zone5,0,R10,10,10,1.0,66
zone5,0,R10,10,30,1.0,69
zone5,0,R10,10,60,1.0,32
zone5,0,R10,10,100,1.0,7
zone5,0,R10,30,0,1.0,1
zone5,0,R10,30,30,1.0,1
zone5,0,R10,50,0,1.0,1308
zone5,0,R10,50,10,1.0,1547
zone5,0,R10,50,30,1.0,1646
zone5,0,R10,50,60,1.0,988
zone5,0,R10,50,100,1.0,824
zone5,0,R20,10,0,1.0,136
zone5,0,R20,10,10,1.0,91
zone5,0,R20,10,30,1.0,95
zone5,0,R20,10,60,1.0,40
zone5,0,R20,10,100,1.0,31
zone5,0,R20,20,0,1.0,1
zone5,0,R20,20,10,1.0,1
zone5,0,R20,30,0,1.0,1
zone5,0,R20,30,10,1.0,1
zone5,0,R20,30,30,1.0,1
zone5,0,R20,50,0,1.0,1274
zone5,0,R20,50,10,1.0,1613
zone5,0,R20,50,30,1.0,1586
zone5,0,R20,50,60,1.0,963
zone5,0,R20,50,100,1.0,766
zone5,1,R01,10,0,1.0,495
zone5,1,R01,10,10,1.0,538
zone5,1,R01,10,30,1.0,604
zone5,1,R01,10,60,1.0,397
zone5,1,R01,10,100,1.0,249
zone5,1,R01,20,0,1.0,14
zone5,1,R01,20,10,1.0,2
zone5,1,R01,20,30,1.0,1
zone5,1,R01,30,0,1.0,15
zone5,1,R01,30,10,1.0,2
zone5,1,R01,30,30,1.0,1
zone5,1,R01,30,60,1.0,1
zone5,1,R01,30,100,1.0,2
zone5,1,R01,50,0,1.0,966
zone5,1,R01,50,10,1.0,940
zone5,1,R01,50,30,1.0,1028
zone5,1,R01,50,60,1.0,783
zone5,1,R01,50,100,1.0,562
zone5,1,R02,10,0,1.0,296
zone5,1,R02,10,10,1.0,304
zone5,1,R02,10,30,1.0,300
zone5,1,R02,10,60,1.0,187
zone5,1,R02,10,100,1.0,104
zone5,1,R02,20,0,1.0,11
zone5,1,R02,20,10,1.0,1
zone5,1,R02,30,0,1.0,7
zone5,1,R02,30,100,1.0,2
zone5,1,R02,50,0,1.0,1187
zone5,1,R02,50,10,1.0,1231
zone5,1,R02,50,30,1.0,1272
zone5,1,R02,50,60,1.0,920
zone5,1,R02,50,100,1.0,778
zone5,1,R05P6179775281,10,0,1.0,120
zone5,1,R05P6179775281,10,10,1.0,91
zone5,1,R05P6179775281,10,30,1.0,76
zone5,1,R05P6179775281,10,60,1.0,35
zone5,1,R05P6179775281,10,100,1.0,18
zone5,1,R05P6179775281,20,0,1.0,1
zone5,1,R05P6179775281,20,30,1.0,1
zone5,1,R05P6179775281,20,60,1.0,2
zone5,1,R05P6179775281,30,10,1.0,2
zone5,1,R05P6179775281,30,100,1.0,1
zone5,1,R05P6179775281,50,0,1.0,1293
zone5,1,R05P6179775281,50,10,1.0,1501
zone5,1,R05P6179775281,50,30,1.0,1539
zone5,1,R05P6179775281,50,60,1.0,989
zone5,1,R05P6179775281,50,100,1.0,931
zone5,1,R10,10,0,1.0,119
zone5,1,R10,10,10,1.0,61
zone5,1,R10,10,30,1.0,83
zone5,1,R10,10,60,1.0,28
zone5,1,R10,10,100,1.0,10
zone5,1,R10,20,0,1.0,3
zone5,1,R10,20,30,1.0,1
zone5,1,R10,30,10,1.0,1
zone5,1,R10,30,30,1.0,1
zone5,1,R10,50,0,1.0,1291
zone5,1,R10,50,10,1.0,1548
zone5,1,R10,50,30,1.0,1549
zone5,1,R10,50,60,1.0,1028
zone5,1,R10,50,100,1.0,877
zone5,1,R20,10,0,1.0,123
zone5,1,R20,10,10,1.0,89
zone5,1,R20,10,30,1.0,107
zone5,1,R20,10,60,1.0,42
zone5,1,R20,10,100,1.0,36
zone5,1,R20,20,0,1.0,1
zone5,1,R20,20,10,1.0,1
zone5,1,R20,20,30,1.0,1
zone5,1,R20,30,0,1.0,2
zone5,1,R20,30,30,1.0,1
zone5,1,R20,50,0,1.0,1267
zone5,1,R20,50,10,1.0,1605
zone5,1,R20,50,30,1.0,1518
zone5,1,R20,50,60,1.0,1041
zone5,1,R20,50,100,1.0,766
zone5,2,R01,10,0,1.0,572
zone5,2,R01,10,10,1.0,562
zone5,2,R01,10,30,1.0,589
zone5,2,R01,10,60,1.0,358
zone5,2,R01,10,100,1.0,230
zone5,2,R01,20,0,1.0,10
zone5,2,R01,20,10,1.0,3
zone5,2,R01,20,30,1.0,1
zone5,2,R01,30,0,1.0,9
zone5,2,R01,30,10,1.0,2
zone5,2,R01,30,30,1.0,1
zone5,2,R01,30,60,1.0,1
zone5,2,R01,30,100,1.0,1
zone5,2,R01,50,0,1.0,919
zone5,2,R01,50,10,1.0,892
zone5,2,R01,50,30,1.0,1076
zone5,2,R01,50,60,1.0,820
zone5,2,R01,50,100,1.0,554
zone5,2,R02,10,0,1.0,338
zone5,2,R02,10,10,1.0,342
zone5,2,R02,10,30,1.0,284
zone5,2,R02,10,60,1.0,162
zone5,2,R02,10,100,1.0,81
zone5,2,R02,20,0,1.0,7
zone5,2,R02,20,10,1.0,1
zone5,2,R02,30,0,1.0,5
zone5,2,R02,30,100,1.0,1
zone5,2,R02,50,0,1.0,1145
zone5,2,R02,50,10,1.0,1188
zone5,2,R02,50,30,1.0,1299
zone5,2,R02,50,60,1.0,963
zone5,2,R02,50,100,1.0,784
zone5,2,R05P6179775281,10,0,1.0,134
zone5,2,R05P6179775281,10,10,1.0,102
zone5,2,R05P6179775281,10,30,1.0,79
zone5,2,R05P6179775281,10,60,1.0,36
zone5,2,R05P6179775281,10,100,1.0,20
zone5,2,R05P6179775281,20,0,1.0,1
zone5,2,R05P6179775281,20,60,1.0,2
zone5,2,R05P6179775281,30,0,1.0,1
zone5,2,R05P6179775281,30,10,1.0,1
zone5,2,R05P6179775281,30,100,1.0,1
zone5,2,R05P6179775281,50,0,1.0,1245
zone5,2,R05P6179775281,50,10,1.0,1482
zone5,2,R05P6179775281,50,30,1.0,1586
zone5,2,R05P6179775281,50,60,1.0,1052
zone5,2,R05P6179775281,50,100,1.0,858
zone5,2,R10,10,0,1.0,113
zone5,2,R10,10,10,1.0,69
zone5,2,R10,10,30,1.0,70
zone5,2,R10,10,60,1.0,24
zone5,2,R10,10,100,1.0,16
zone5,2,R10,20,0,1.0,3
zone5,2,R10,30,0,1.0,1
zone5,2,R10,30,10,1.0,1
zone5,2,R10,30,30,1.0,1
zone5,2,R10,50,0,1.0,1237
zone5,2,R10,50,10,1.0,1565
zone5,2,R10,50,30,1.0,1634
zone5,2,R10,50,60,1.0,1018
zone5,2,R10,50,100,1.0,848
zone5,2,R20,10,0,1.0,115
zone5,2,R20,10,10,1.0,109
zone5,2,R20,10,30,1.0,102
zone5,2,R20,10,60,1.0,36
zone5,2,R20,10,100,1.0,40
zone5,2,R20,20,0,1.0,3
zone5,2,R20,20,10,1.0,4
zone5,2,R20,30,0,1.0,4
zone5,2,R20,30,10,1.0,2
zone5,2,R20,30,30,1.0,1
zone5,2,R20,50,0,1.0,1246
zone5,2,R20,50,10,1.0,1593
zone5,2,R20,50,30,1.0,1570
zone5,2,R20,50,60,1.0,977
zone5,2,R20,50,100,1.0,798
zone6,0,R01,10,0,1.0,568
zone6,0,R01,10,10,1.0,590
zone6,0,R01,10,30,1.0,633
zone6,0,R01,10,60,1.0,475
zone6,0,R01,10,100,1.0,307
zone6,0,R01,20,0,1.0,7
zone6,0,R01,20,10,1.0,2
zone6,0,R01,20,30,1.0,1
zone6,0,R01,30,0,1.0,16
zone6,0,R01,30,30,1.0,2
zone6,0,R01,30,100,1.0,2
zone6,0,R01,50,0,1.0,904
zone6,0,R01,50,10,1.0,823
zone6,0,R01,50,30,1.0,979
zone6,0,R01,50,60,1.0,767
zone6,0,R01,50,100,1.0,524
zone6,0,R02,10,0,1.0,323
zone6,0,R02,10,10,1.0,348
zone6,0,R02,10,30,1.0,328
zone6,0,R02,10,60,1.0,223
zone6,0,R02,10,100,1.0,150
zone6,0,R02,20,0,1.0,6
zone6,0,R02,30,0,1.0,5
zone6,0,R02,30,100,1.0,1
zone6,0,R02,50,0,1.0,1167
zone6,0,R02,50,10,1.0,1134
zone6,0,R02,50,30,1.0,1280
zone6,0,R02,50,60,1.0,927
zone6,0,R02,50,100,1.0,708
zone6,0,R05P6179775281,10,0,1.0,133
zone6,0,R05P6179775281,10,10,1.0,81
zone6,0,R05P6179775281,10,30,1.0,77
zone6,0,R05P6179775281,10,60,1.0,46
zone6,0,R05P6179775281,10,100,1.0,23
zone6,0,R05P6179775281,20,0,1.0,1
zone6,0,R05P6179775281,30,0,1.0,3
zone6,0,R05P6179775281,30,60,1.0,1
zone6,0,R05P6179775281,30,100,1.0,1
zone6,0,R05P6179775281,50,0,1.0,1300
zone6,0,R05P6179775281,50,10,1.0,1450
zone6,0,R05P6179775281,50,30,1.0,1679
zone6,0,R05P6179775281,50,60,1.0,975
zone6,0,R05P6179775281,50,100,1.0,830
zone6,0,R10,10,0,1.0,96
zone6,0,R10,10,10,1.0,79
zone6,0,R10,10,30,1.0,64
zone6,0,R10,10,60,1.0,35
