held_out_zone,seed,price_id,n_min,nu,beta,state_count
zone3,1,R02,10,60,1.0,75
zone3,1,R02,10,100,1.0,35
zone3,1,R02,30,0,1.0,4
zone3,1,R02,30,10,1.0,1
zone3,1,R02,30,30,1.0,1
zone3,1,R02,50,0,1.0,1908
zone3,1,R02,50,10,1.0,1283
zone3,1,R02,50,30,1.0,897
zone3,1,R02,50,60,1.0,553
zone3,1,R02,50,100,1.0,475
zone3,1,R05P6179775281,10,0,1.0,426
zone3,1,R05P6179775281,10,10,1.0,91
zone3,1,R05P6179775281,10,30,1.0,54
zone3,1,R05P6179775281,10,60,1.0,40
zone3,1,R05P6179775281,10,100,1.0,32
zone3,1,R05P6179775281,20,0,1.0,1
zone3,1,R05P6179775281,30,0,1.0,2
zone3,1,R05P6179775281,50,0,1.0,2060
zone3,1,R05P6179775281,50,10,1.0,1517
zone3,1,R05P6179775281,50,30,1.0,1129
zone3,1,R05P6179775281,50,60,1.0,638
zone3,1,R05P6179775281,50,100,1.0,610
zone3,1,R10,10,0,1.0,389
zone3,1,R10,10,10,1.0,107
zone3,1,R10,10,30,1.0,82
zone3,1,R10,10,60,1.0,53
zone3,1,R10,10,100,1.0,37
zone3,1,R10,20,0,1.0,1
zone3,1,R10,30,0,1.0,1
zone3,1,R10,50,0,1.0,1815
zone3,1,R10,50,10,1.0,1588
zone3,1,R10,50,30,1.0,1177
zone3,1,R10,50,60,1.0,703
zone3,1,R10,50,100,1.0,647
zone3,1,R20,10,0,1.0,446
zone3,1,R20,10,10,1.0,201
zone3,1,R20,10,30,1.0,149
zone3,1,R20,10,60,1.0,73
zone3,1,R20,10,100,1.0,69
zone3,1,R20,20,0,1.0,2
zone3,1,R20,30,0,1.0,3
zone3,1,R20,30,10,1.0,1
zone3,1,R20,50,0,1.0,1467
zone3,1,R20,50,10,1.0,1517
zone3,1,R20,50,30,1.0,1243
zone3,1,R20,50,60,1.0,773
zone3,1,R20,50,100,1.0,656
zone3,2,R01,10,0,1.0,1592
zone3,2,R01,10,10,1.0,495
zone3,2,R01,10,30,1.0,213
zone3,2,R01,10,60,1.0,123
zone3,2,R01,10,100,1.0,55
zone3,2,R01,20,0,1.0,11
zone3,2,R01,30,0,1.0,12
zone3,2,R01,30,10,1.0,1
zone3,2,R01,30,30,1.0,1
zone3,2,R01,30,60,1.0,1
zone3,2,R01,50,0,1.0,1496
zone3,2,R01,50,10,1.0,964
zone3,2,R01,50,30,1.0,763
zone3,2,R01,50,60,1.0,509
zone3,2,R01,50,100,1.0,364
zone3,2,R02,10,0,1.0,1001
zone3,2,R02,10,10,1.0,262
zone3,2,R02,10,30,1.0,121
zone3,2,R02,10,60,1.0,65
zone3,2,R02,10,100,1.0,42
zone3,2,R02,20,0,1.0,4
zone3,2,R02,30,0,1.0,6
zone3,2,R02,30,10,1.0,1
zone3,2,R02,30,60,1.0,1
zone3,2,R02,50,0,1.0,1950
zone3,2,R02,50,10,1.0,1248
zone3,2,R02,50,30,1.0,902
zone3,2,R02,50,60,1.0,522
zone3,2,R02,50,100,1.0,475
zone3,2,R05P6179775281,10,0,1.0,451
zone3,2,R05P6179775281,10,10,1.0,101
zone3,2,R05P6179775281,10,30,1.0,53
zone3,2,R05P6179775281,10,60,1.0,29
zone3,2,R05P6179775281,10,100,1.0,30
zone3,2,R05P6179775281,20,0,1.0,2
zone3,2,R05P6179775281,30,0,1.0,3
zone3,2,R05P6179775281,50,0,1.0,2067
zone3,2,R05P6179775281,50,10,1.0,1522
zone3,2,R05P6179775281,50,30,1.0,1122
zone3,2,R05P6179775281,50,60,1.0,645
zone3,2,R05P6179775281,50,100,1.0,575
zone3,2,R10,10,0,1.0,407
zone3,2,R10,10,10,1.0,105
zone3,2,R10,10,30,1.0,93
zone3,2,R10,10,60,1.0,47
zone3,2,R10,10,100,1.0,40
zone3,2,R10,20,0,1.0,1
zone3,2,R10,30,0,1.0,3
zone3,2,R10,50,0,1.0,1823
zone3,2,R10,50,10,1.0,1611
zone3,2,R10,50,30,1.0,1129
zone3,2,R10,50,60,1.0,732
zone3,2,R10,50,100,1.0,609
zone3,2,R20,10,0,1.0,475
zone3,2,R20,10,10,1.0,190
zone3,2,R20,10,30,1.0,161
zone3,2,R20,10,60,1.0,76
zone3,2,R20,10,100,1.0,64
zone3,2,R20,20,0,1.0,3
zone3,2,R20,30,0,1.0,3
zone3,2,R20,30,10,1.0,1
zone3,2,R20,30,30,1.0,2
zone3,2,R20,50,0,1.0,1455
zone3,2,R20,50,10,1.0,1529
zone3,2,R20,50,30,1.0,1232
zone3,2,R20,50,60,1.0,774
zone3,2,R20,50,100,1.0,635
zone4,0,R01,10,0,1.0,1628
zone4,0,R01,10,10,1.0,574
zone4,0,R01,10,30,1.0,262
zone4,0,R01,10,60,1.0,138
zone4,0,R01,10,100,1.0,61
zone4,0,R01,20,0,1.0,10
zone4,0,R01,20,10,1.0,1
zone4,0,R01,30,0,1.0,15
zone4,0,R01,30,10,1.0,2
zone4,0,R01,30,30,1.0,2
zone4,0,R01,30,100,1.0,1
zone4,0,R01,50,0,1.0,1335
zone4,0,R01,50,10,1.0,971
zone4,0,R01,50,30,1.0,781
zone4,0,R01,50,60,1.0,453
zone4,0,R01,50,100,1.0,366
zone4,0,R02,10,0,1.0,1065
zone4,0,R02,10,10,1.0,320
zone4,0,R02,10,30,1.0,140
zone4,0,R02,10,60,1.0,87
zone4,0,R02,10,100,1.0,41
zone4,0,R02,20,0,1.0,5
zone4,0,R02,30,0,1.0,4
zone4,0,R02,30,10,1.0,1
zone4,0,R02,30,60,1.0,1
zone4,0,R02,50,0,1.0,1727
zone4,0,R02,50,10,1.0,1295
zone4,0,R02,50,30,1.0,920
zone4,0,R02,50,60,1.0,535
zone4,0,R02,50,100,1.0,459
zone4,0,R05P6179775281,10,0,1.0,452
zone4,0,R05P6179775281,10,10,1.0,133
zone4,0,R05P6179775281,10,30,1.0,72
zone4,0,R05P6179775281,10,60,1.0,35
zone4,0,R05P6179775281,10,100,1.0,27
zone4,0,R05P6179775281,20,0,1.0,3
zone4,0,R05P6179775281,30,0,1.0,1
zone4,0,R05P6179775281,50,0,1.0,1907
zone4,0,R05P6179775281,50,10,1.0,1591
zone4,0,R05P6179775281,50,30,1.0,1077
zone4,0,R05P6179775281,50,60,1.0,718
zone4,0,R05P6179775281,50,100,1.0,584
zone4,0,R10,10,0,1.0,349
zone4,0,R10,10,10,1.0,142
zone4,0,R10,10,30,1.0,77
zone4,0,R10,10,60,1.0,40
zone4,0,R10,10,100,1.0,37
zone4,0,R10,20,0,1.0,1
zone4,0,R10,20,10,1.0,1
zone4,0,R10,30,0,1.0,2
zone4,0,R10,30,10,1.0,1
zone4,0,R10,50,0,1.0,1658
zone4,0,R10,50,10,1.0,1663
zone4,0,R10,50,30,1.0,1223
zone4,0,R10,50,60,1.0,763
zone4,0,R10,50,100,1.0,643
zone4,0,R20,10,0,1.0,380
zone4,0,R20,10,10,1.0,218
zone4,0,R20,10,30,1.0,154
zone4,0,R20,10,60,1.0,77
zone4,0,R20,10,100,1.0,61
zone4,0,R20,20,0,1.0,1
zone4,0,R20,20,10,1.0,3
zone4,0,R20,20,30,1.0,1
zone4,0,R20,30,0,1.0,2
zone4,0,R20,30,10,1.0,3
zone4,0,R20,30,30,1.0,1
zone4,0,R20,30,60,1.0,1
zone4,0,R20,30,100,1.0,1
zone4,0,R20,50,0,1.0,1337
zone4,0,R20,50,10,1.0,1593
zone4,0,R20,50,30,1.0,1306
zone4,0,R20,50,60,1.0,816
zone4,0,R20,50,100,1.0,645
zone4,1,R01,10,0,1.0,1525
zone4,1,R01,10,10,1.0,572
zone4,1,R01,10,30,1.0,243
zone4,1,R01,10,60,1.0,129
zone4,1,R01,10,100,1.0,74
zone4,1,R01,20,0,1.0,11
zone4,1,R01,20,10,1.0,1
zone4,1,R01,30,0,1.0,15
zone4,1,R01,30,30,1.0,3
zone4,1,R01,30,100,1.0,1
zone4,1,R01,50,0,1.0,1418
zone4,1,R01,50,10,1.0,951
zone4,1,R01,50,30,1.0,811
zone4,1,R01,50,60,1.0,489
zone4,1,R01,50,100,1.0,357
zone4,1,R02,10,0,1.0,981
zone4,1,R02,10,10,1.0,315
zone4,1,R02,10,30,1.0,134
zone4,1,R02,10,60,1.0,91
zone4,1,R02,10,100,1.0,43
zone4,1,R02,20,0,1.0,3
zone4,1,R02,30,0,1.0,3
zone4,1,R02,30,30,1.0,1
zone4,1,R02,30,60,1.0,1
zone4,1,R02,50,0,1.0,1805
zone4,1,R02,50,10,1.0,1255
zone4,1,R02,50,30,1.0,938
zone4,1,R02,50,60,1.0,565
zone4,1,R02,50,100,1.0,465
zone4,1,R05P6179775281,10,0,1.0,417
zone4,1,R05P6179775281,10,10,1.0,116
zone4,1,R05P6179775281,10,30,1.0,75
zone4,1,R05P6179775281,10,60,1.0,39
zone4,1,R05P6179775281,10,100,1.0,20
zone4,1,R05P6179775281,20,0,1.0,1
zone4,1,R05P6179775281,30,0,1.0,1
zone4,1,R05P6179775281,30,30,1.0,1
zone4,1,R05P6179775281,50,0,1.0,1901
zone4,1,R05P6179775281,50,10,1.0,1597
zone4,1,R05P6179775281,50,30,1.0,1121
zone4,1,R05P6179775281,50,60,1.0,689
zone4,1,R05P6179775281,50,100,1.0,622
zone4,1,R10,10,0,1.0,369
zone4,1,R10,10,10,1.0,127
zone4,1,R10,10,30,1.0,98
zone4,1,R10,10,60,1.0,39
zone4,1,R10,10,100,1.0,38
zone4,1,R10,20,0,1.0,1
zone4,1,R10,20,10,1.0,1
zone4,1,R10,30,10,1.0,1
zone4,1,R10,50,0,1.0,1622
zone4,1,R10,50,10,1.0,1622
zone4,1,R10,50,30,1.0,1263
zone4,1,R10,50,60,1.0,781
zone4,1,R10,50,100,1.0,638
zone4,1,R20,10,0,1.0,432
zone4,1,R20,10,10,1.0,208
zone4,1,R20,10,30,1.0,166
zone4,1,R20,10,60,1.0,67
zone4,1,R20,10,100,1.0,69
zone4,1,R20,20,0,1.0,2
zone4,1,R20,20,10,1.0,2
zone4,1,R20,20,30,1.0,2
zone4,1,R20,30,0,1.0,1
zone4,1,R20,30,10,1.0,3
zone4,1,R20,30,30,1.0,1
zone4,1,R20,30,60,1.0,1
zone4,1,R20,30,100,1.0,2
zone4,1,R20,50,0,1.0,1261
zone4,1,R20,50,10,1.0,1558
zone4,1,R20,50,30,1.0,1332
zone4,1,R20,50,60,1.0,822
zone4,1,R20,50,100,1.0,671
zone4,2,R01,10,0,1.0,1554
zone4,2,R01,10,10,1.0,567
zone4,2,R01,10,30,1.0,255
zone4,2,R01,10,60,1.0,116
zone4,2,R01,10,100,1.0,80
zone4,2,R01,20,0,1.0,12
zone4,2,R01,30,0,1.0,14
zone4,2,R01,30,30,1.0,2
zone4,2,R01,30,100,1.0,2
zone4,2,R01,50,0,1.0,1404
zone4,2,R01,50,10,1.0,955
zone4,2,R01,50,30,1.0,810
zone4,2,R01,50,60,1.0,466
zone4,2,R01,50,100,1.0,363
zone4,2,R02,10,0,1.0,997
zone4,2,R02,10,10,1.0,310
zone4,2,R02,10,30,1.0,132
zone4,2,R02,10,60,1.0,69
zone4,2,R02,10,100,1.0,61
zone4,2,R02,20,0,1.0,5
zone4,2,R02,30,0,1.0,5
zone4,2,R02,30,60,1.0,1
zone4,2,R02,50,0,1.0,1808
zone4,2,R02,50,10,1.0,1284
zone4,2,R02,50,30,1.0,938
zone4,2,R02,50,60,1.0,539
zone4,2,R02,50,100,1.0,451
zone4,2,R05P6179775281,10,0,1.0,454
zone4,2,R05P6179775281,10,10,1.0,115
zone4,2,R05P6179775281,10,30,1.0,70
zone4,2,R05P6179775281,10,60,1.0,37
zone4,2,R05P6179775281,10,100,1.0,30
zone4,2,R05P6179775281,20,0,1.0,2
zone4,2,R05P6179775281,30,0,1.0,3
zone4,2,R05P6179775281,50,0,1.0,1909
zone4,2,R05P6179775281,50,10,1.0,1592
zone4,2,R05P6179775281,50,30,1.0,1101
zone4,2,R05P6179775281,50,60,1.0,705
zone4,2,R05P6179775281,50,100,1.0,582
zone4,2,R10,10,0,1.0,385
zone4,2,R10,10,10,1.0,125
zone4,2,R10,10,30,1.0,105
zone4,2,R10,10,60,1.0,35
zone4,2,R10,10,100,1.0,46
zone4,2,R10,20,10,1.0,1
zone4,2,R10,30,0,1.0,1
zone4,2,R10,30,10,1.0,1
zone4,2,R10,50,0,1.0,1682
zone4,2,R10,50,10,1.0,1612
zone4,2,R10,50,30,1.0,1223
zone4,2,R10,50,60,1.0,773
zone4,2,R10,50,100,1.0,611
zone4,2,R20,10,0,1.0,428
zone4,2,R20,10,10,1.0,189
zone4,2,R20,10,30,1.0,171
zone4,2,R20,10,60,1.0,86
zone4,2,R20,10,100,1.0,66
zone4,2,R20,20,0,1.0,1
zone4,2,R20,20,10,1.0,2
zone4,2,R20,20,30,1.0,1
zone4,2,R20,30,0,1.0,2
zone4,2,R20,30,10,1.0,2
zone4,2,R20,30,30,1.0,1
zone4,2,R20,30,60,1.0,1
zone4,2,R20,30,100,1.0,1
zone4,2,R20,50,0,1.0,1356
zone4,2,R20,50,10,1.0,1530
zone4,2,R20,50,30,1.0,1313
zone4,2,R20,50,60,1.0,815
zone4,2,R20,50,100,1.0,635
zone5,0,R01,10,0,1.0,1676
zone5,0,R01,10,10,1.0,613
zone5,0,R01,10,30,1.0,270
zone5,0,R01,10,60,1.0,149
zone5,0,R01,10,100,1.0,64
zone5,0,R01,20,0,1.0,12
zone5,0,R01,20,10,1.0,2
zone5,0,R01,30,0,1.0,10
zone5,0,R01,30,10,1.0,2
zone5,0,R01,30,30,1.0,2
zone5,0,R01,50,0,1.0,1330
zone5,0,R01,50,10,1.0,918
zone5,0,R01,50,30,1.0,720
zone5,0,R01,50,60,1.0,478
zone5,0,R01,50,100,1.0,354
zone5,0,R02,10,0,1.0,1106
zone5,0,R02,10,10,1.0,341
zone5,0,R02,10,30,1.0,156
zone5,0,R02,10,60,1.0,77
zone5,0,R02,10,100,1.0,44
zone5,0,R02,20,0,1.0,5
zone5,0,R02,20,10,1.0,1
zone5,0,R02,30,0,1.0,4
zone5,0,R02,30,10,1.0,2
zone5,0,R02,30,30,1.0,1
zone5,0,R02,50,0,1.0,1725
zone5,0,R02,50,10,1.0,1259
zone5,0,R02,50,30,1.0,887
zone5,0,R02,50,60,1.0,514
zone5,0,R02,50,100,1.0,478
zone5,0,R05P6179775281,10,0,1.0,454
zone5,0,R05P6179775281,10,10,1.0,114
zone5,0,R05P6179775281,10,30,1.0,76
zone5,0,R05P6179775281,10,60,1.0,37
zone5,0,R05P6179775281,10,100,1.0,31
zone5,0,R05P6179775281,20,0,1.0,3
zone5,0,R05P6179775281,30,0,1.0,1
zone5,0,R05P6179775281,50,0,1.0,1915
zone5,0,R05P6179775281,50,10,1.0,1615
zone5,0,R05P6179775281,50,30,1.0,1096
zone5,0,R05P6179775281,50,60,1.0,663
zone5,0,R05P6179775281,50,100,1.0,595
zone5,0,R10,10,0,1.0,365
zone5,0,R10,10,10,1.0,116
zone5,0,R10,10,30,1.0,84
zone5,0,R10,10,60,1.0,38
zone5,0,R10,10,100,1.0,41
zone5,0,R10,20,0,1.0,2
zone5,0,R10,30,0,1.0,1
zone5,0,R10,30,30,1.0,1
zone5,0,R10,50,0,1.0,1678
zone5,0,R10,50,10,1.0,1687
zone5,0,R10,50,30,1.0,1202
zone5,0,R10,50,60,1.0,718
zone5,0,R10,50,100,1.0,667
zone5,0,R20,10,0,1.0,370
zone5,0,R20,10,10,1.0,202
zone5,0,R20,10,30,1.0,148
zone5,0,R20,10,60,1.0,82
zone5,0,R20,10,100,1.0,50
zone5,0,R20,20,0,1.0,5
zone5,0,R20,30,0,1.0,2
zone5,0,R20,30,10,1.0,1
zone5,0,R20,30,30,1.0,2
zone5,0,R20,50,0,1.0,1384
zone5,0,R20,50,10,1.0,1588
zone5,0,R20,50,30,1.0,1304
zone5,0,R20,50,60,1.0,791
zone5,0,R20,50,100,1.0,671
zone5,1,R01,10,0,1.0,1602
zone5,1,R01,10,10,1.0,570
zone5,1,R01,10,30,1.0,265
zone5,1,R01,10,60,1.0,147
zone5,1,R01,10,100,1.0,60
zone5,1,R01,20,0,1.0,7
zone5,1,R01,20,10,1.0,2
zone5,1,R01,30,0,1.0,13
zone5,1,R01,30,30,1.0,3
zone5,1,R01,50,0,1.0,1401
zone5,1,R01,50,10,1.0,880
zone5,1,R01,50,30,1.0,826
zone5,1,R01,50,60,1.0,468
zone5,1,R01,50,100,1.0,356
zone5,1,R02,10,0,1.0,1039
zone5,1,R02,10,10,1.0,318
zone5,1,R02,10,30,1.0,160
zone5,1,R02,10,60,1.0,75
zone5,1,R02,10,100,1.0,46
zone5,1,R02,20,0,1.0,3
zone5,1,R02,30,0,1.0,6
zone5,1,R02,30,30,1.0,2
zone5,1,R02,50,0,1.0,1783
zone5,1,R02,50,10,1.0,1223
zone5,1,R02,50,30,1.0,936
zone5,1,R02,50,60,1.0,546
zone5,1,R02,50,100,1.0,463
zone5,1,R05P6179775281,10,0,1.0,418
zone5,1,R05P6179775281,10,10,1.0,115
zone5,1,R05P6179775281,10,30,1.0,75
zone5,1,R05P6179775281,10,60,1.0,46
zone5,1,R05P6179775281,10,100,1.0,30
zone5,1,R05P6179775281,20,0,1.0,1
zone5,1,R05P6179775281,30,0,1.0,1
zone5,1,R05P6179775281,30,60,1.0,1
zone5,1,R05P6179775281,50,0,1.0,1905
zone5,1,R05P6179775281,50,10,1.0,1614
zone5,1,R05P6179775281,50,30,1.0,1109
zone5,1,R05P6179775281,50,60,1.0,675
zone5,1,R05P6179775281,50,100,1.0,610
zone5,1,R10,10,0,1.0,383
zone5,1,R10,10,10,1.0,121
zone5,1,R10,10,30,1.0,89
zone5,1,R10,10,60,1.0,44
zone5,1,R10,10,100,1.0,45
zone5,1,R10,20,0,1.0,2
zone5,1,R10,20,30,1.0,1
zone5,1,R10,30,30,1.0,1
zone5,1,R10,50,0,1.0,1681
zone5,1,R10,50,10,1.0,1610
zone5,1,R10,50,30,1.0,1225
zone5,1,R10,50,60,1.0,734
zone5,1,R10,50,100,1.0,664
zone5,1,R20,10,0,1.0,388
zone5,1,R20,10,10,1.0,217
zone5,1,R20,10,30,1.0,147
zone5,1,R20,10,60,1.0,79
zone5,1,R20,10,100,1.0,67
zone5,1,R20,20,0,1.0,3
zone5,1,R20,20,60,1.0,1
zone5,1,R20,30,0,1.0,3
zone5,1,R20,30,30,1.0,2
zone5,1,R20,50,0,1.0,1321
zone5,1,R20,50,10,1.0,1573
zone5,1,R20,50,30,1.0,1311
zone5,1,R20,50,60,1.0,828
zone5,1,R20,50,100,1.0,660
zone5,2,R01,10,0,1.0,1633
zone5,2,R01,10,10,1.0,555
zone5,2,R01,10,30,1.0,244
zone5,2,R01,10,60,1.0,143
zone5,2,R01,10,100,1.0,72
zone5,2,R01,20,0,1.0,11
zone5,2,R01,20,10,1.0,1
zone5,2,R01,30,0,1.0,12
zone5,2,R01,30,30,1.0,2
zone5,2,R01,30,60,1.0,1
zone5,2,R01,50,0,1.0,1379
zone5,2,R01,50,10,1.0,896
zone5,2,R01,50,30,1.0,804
zone5,2,R01,50,60,1.0,480
zone5,2,R01,50,100,1.0,367
zone5,2,R02,10,0,1.0,1037
zone5,2,R02,10,10,1.0,317
zone5,2,R02,10,30,1.0,137
zone5,2,R02,10,60,1.0,62
zone5,2,R02,10,100,1.0,53
zone5,2,R02,20,0,1.0,4
zone5,2,R02,30,0,1.0,7
zone5,2,R02,30,30,1.0,1
zone5,2,R02,50,0,1.0,1808
zone5,2,R02,50,10,1.0,1221
zone5,2,R02,50,30,1.0,948
zone5,2,R02,50,60,1.0,530
zone5,2,R02,50,100,1.0,475
zone5,2,R05P6179775281,10,0,1.0,443
zone5,2,R05P6179775281,10,10,1.0,107
zone5,2,R05P6179775281,10,30,1.0,64
zone5,2,R05P6179775281,10,60,1.0,41
zone5,2,R05P6179775281,10,100,1.0,30
zone5,2,R05P6179775281,20,0,1.0,2
zone5,2,R05P6179775281,30,0,1.0,2
zone5,2,R05P6179775281,50,0,1.0,1936
zone5,2,R05P6179775281,50,10,1.0,1575
zone5,2,R05P6179775281,50,30,1.0,1148
zone5,2,R05P6179775281,50,60,1.0,684
zone5,2,R05P6179775281,50,100,1.0,568
zone5,2,R10,10,0,1.0,383
zone5,2,R10,10,10,1.0,113
zone5,2,R10,10,30,1.0,106
zone5,2,R10,10,60,1.0,42
zone5,2,R10,10,100,1.0,43
zone5,2,R10,20,0,1.0,2
zone5,2,R10,30,0,1.0,1
zone5,2,R10,30,30,1.0,1
zone5,2,R10,50,0,1.0,1685
zone5,2,R10,50,10,1.0,1645
zone5,2,R10,50,30,1.0,1215
zone5,2,R10,50,60,1.0,732
zone5,2,R10,50,100,1.0,632
zone5,2,R20,10,0,1.0,404
zone5,2,R20,10,10,1.0,176
zone5,2,R20,10,30,1.0,153
zone5,2,R20,10,60,1.0,74
zone5,2,R20,10,100,1.0,62
zone5,2,R20,20,0,1.0,5
zone5,2,R20,20,30,1.0,1
zone5,2,R20,30,0,1.0,4
zone5,2,R20,30,30,1.0,2
zone5,2,R20,50,0,1.0,1374
zone5,2,R20,50,10,1.0,1582
zone5,2,R20,50,30,1.0,1319
zone5,2,R20,50,60,1.0,796
zone5,2,R20,50,100,1.0,648
zone6,0,R01,10,0,1.0,1649
zone6,0,R01,10,10,1.0,590
zone6,0,R01,10,30,1.0,271
zone6,0,R01,10,60,1.0,150
zone6,0,R01,10,100,1.0,64
zone6,0,R01,20,0,1.0,12
zone6,0,R01,20,10,1.0,1
zone6,0,R01,30,0,1.0,19
zone6,0,R01,30,10,1.0,2
zone6,0,R01,30,30,1.0,2
zone6,0,R01,30,60,1.0,1
zone6,0,R01,50,0,1.0,1325
zone6,0,R01,50,10,1.0,913
zone6,0,R01,50,30,1.0,739
zone6,0,R01,50,60,1.0,481
zone6,0,R01,50,100,1.0,381
zone6,0,R02,10,0,1.0,1097
zone6,0,R02,10,10,1.0,330
zone6,0,R02,10,30,1.0,146
zone6,0,R02,10,60,1.0,85
zone6,0,R02,10,100,1.0,50
zone6,0,R02,20,0,1.0,5
zone6,0,R02,20,10,1.0,1
zone6,0,R02,30,0,1.0,4
zone6,0,R02,30,10,1.0,2
zone6,0,R02,30,30,1.0,1
zone6,0,R02,50,0,1.0,1714
zone6,0,R02,50,10,1.0,1224
zone6,0,R02,50,30,1.0,894
zone6,0,R02,50,60,1.0,572
zone6,0,R02,50,100,1.0,475
zone6,0,R05P6179775281,10,0,1.0,422
zone6,0,R05P6179775281,10,10,1.0,144
zone6,0,R05P6179775281,10,30,1.0,63
zone6,0,R05P6179775281,10,60,1.0,33
zone6,0,R05P6179775281,10,100,1.0,35
zone6,0,R05P6179775281,20,0,1.0,3
zone6,0,R05P6179775281,50,0,1.0,1920
zone6,0,R05P6179775281,50,10,1.0,1593
zone6,0,R05P6179775281,50,30,1.0,1055
zone6,0,R05P6179775281,50,60,1.0,715
zone6,0,R05P6179775281,50,100,1.0,617
zone6,0,R10,10,0,1.0,356
zone6,0,R10,10,10,1.0,120
zone6,0,R10,10,30,1.0,78
zone6,0,R10,10,60,1.0,43
zone6,0,R10,10,100,1.0,37
zone6,0,R10,20,0,1.0,3
zone6,0,R10,30,0,1.0,1
zone6,0,R10,30,30,1.0,1
zone6,0,R10,50,0,1.0,1667
zone6,0,R10,50,10,1.0,1690
zone6,0,R10,50,30,1.0,1155
zone6,0,R10,50,60,1.0,754
zone6,0,R10,50,100,1.0,695
zone6,0,R20,10,0,1.0,387
zone6,0,R20,10,10,1.0,201
zone6,0,R20,10,30,1.0,138
zone6,0,R20,10,60,1.0,79
zone6,0,R20,10,100,1.0,59
zone6,0,R20,20,0,1.0,2
zone6,0,R20,20,10,1.0,1
zone6,0,R20,30,0,1.0,3
zone6,0,R20,30,10,1.0,1
zone6,0,R20,30,30,1.0,1
zone6,0,R20,50,0,1.0,1304
zone6,0,R20,50,10,1.0,1625
zone6,0,R20,50,30,1.0,1299
zone6,0,R20,50,60,1.0,828
zone6,0,R20,50,100,1.0,672
zone6,1,R01,10,0,1.0,1571
zone6,1,R01,10,10,1.0,580
zone6,1,R01,10,30,1.0,258
zone6,1,R01,10,60,1.0,158
zone6,1,R01,10,100,1.0,61
zone6,1,R01,20,0,1.0,8
zone6,1,R01,20,10,1.0,1
zone6,1,R01,30,0,1.0,11
zone6,1,R01,30,30,1.0,3
zone6,1,R01,50,0,1.0,1382
zone6,1,R01,50,10,1.0,910
zone6,1,R01,50,30,1.0,795
zone6,1,R01,50,60,1.0,486
zone6,1,R01,50,100,1.0,376
zone6,1,R02,10,0,1.0,995
zone6,1,R02,10,10,1.0,325
zone6,1,R02,10,30,1.0,135
zone6,1,R02,10,60,1.0,86
zone6,1,R02,10,100,1.0,45
zone6,1,R02,20,0,1.0,3
zone6,1,R02,30,0,1.0,2
zone6,1,R02,30,30,1.0,2
zone6,1,R02,50,0,1.0,1781
zone6,1,R02,50,10,1.0,1257
zone6,1,R02,50,30,1.0,907
zone6,1,R02,50,60,1.0,588
zone6,1,R02,50,100,1.0,474
zone6,1,R05P6179775281,10,0,1.0,395
zone6,1,R05P6179775281,10,10,1.0,133
zone6,1,R05P6179775281,10,30,1.0,65
zone6,1,R05P6179775281,10,60,1.0,41
zone6,1,R05P6179775281,10,100,1.0,28
zone6,1,R05P6179775281,20,0,1.0,2
zone6,1,R05P6179775281,30,30,1.0,1
zone6,1,R05P6179775281,50,0,1.0,1944
zone6,1,R05P6179775281,50,10,1.0,1531
zone6,1,R05P6179775281,50,30,1.0,1121
zone6,1,R05P6179775281,50,60,1.0,723
zone6,1,R05P6179775281,50,100,1.0,616
zone6,1,R10,10,0,1.0,376
zone6,1,R10,10,10,1.0,119
zone6,1,R10,10,30,1.0,95
zone6,1,R10,10,60,1.0,45
zone6,1,R10,10,100,1.0,45
zone6,1,R10,20,0,1.0,3
zone6,1,R10,30,30,1.0,1
zone6,1,R10,50,0,1.0,1645
zone6,1,R10,50,10,1.0,1619
zone6,1,R10,50,30,1.0,1201
zone6,1,R10,50,60,1.0,783
zone6,1,R10,50,100,1.0,668
zone6,1,R20,10,0,1.0,419
zone6,1,R20,10,10,1.0,192
zone6,1,R20,10,30,1.0,160
zone6,1,R20,10,60,1.0,77
zone6,1,R20,10,100,1.0,72
zone6,1,R20,20,0,1.0,1
zone6,1,R20,20,10,1.0,1
zone6,1,R20,30,0,1.0,2
zone6,1,R20,30,10,1.0,1
zone6,1,R20,30,30,1.0,1
zone6,1,R20,50,0,1.0,1252
zone6,1,R20,50,10,1.0,1569
zone6,1,R20,50,30,1.0,1331
zone6,1,R20,50,60,1.0,866
zone6,1,R20,50,100,1.0,656
zone6,2,R01,10,0,1.0,1573
zone6,2,R01,10,10,1.0,547
zone6,2,R01,10,30,1.0,250
zone6,2,R01,10,60,1.0,130
zone6,2,R01,10,100,1.0,68
zone6,2,R01,20,0,1.0,14
zone6,2,R01,30,0,1.0,12
zone6,2,R01,30,30,1.0,2
zone6,2,R01,30,100,1.0,1
zone6,2,R01,50,0,1.0,1378
zone6,2,R01,50,10,1.0,949
zone6,2,R01,50,30,1.0,803
zone6,2,R01,50,60,1.0,505
zone6,2,R01,50,100,1.0,368
zone6,2,R02,10,0,1.0,1004
zone6,2,R02,10,10,1.0,311
zone6,2,R02,10,30,1.0,123
zone6,2,R02,10,60,1.0,65
zone6,2,R02,10,100,1.0,52
zone6,2,R02,20,0,1.0,8
zone6,2,R02,30,0,1.0,4
zone6,2,R02,30,30,1.0,1
zone6,2,R02,50,0,1.0,1784
zone6,2,R02,50,10,1.0,1268
zone6,2,R02,50,30,1.0,948
zone6,2,R02,50,60,1.0,564
